ID,year,state,state_po,district,party,candidatevotes,totalvotes
FL-16-1998,1998,Florida,FL,16,republican,1,1
FL-17-1998,1998,Florida,FL,17,democrat,1,1
FL-18-1998,1998,Florida,FL,18,republican,1,1
FL-19-1998,1998,Florida,FL,19,democrat,1,1
FL-20-1998,1998,Florida,FL,20,democrat,1,1
FL-21-1998,1998,Florida,FL,21,republican,84018,112396
FL-22-1998,1998,Florida,FL,22,democrat,1,1
FL-23-1998,1998,Florida,FL,23,democrat,1,1
GA-1-1998,1998,Georgia,GA,1,republican,92229,92229
GA-2-1998,1998,Georgia,GA,2,democrat,77953,137258
GA-3-1998,1998,Georgia,GA,3,republican,123064,123064
GA-4-1998,1998,Georgia,GA,4,democrat,100622,164772
GA-5-1998,1998,Georgia,GA,5,democrat,109177,139054
GA-6-1998,1998,Georgia,GA,6,republican,164966,233332
GA-7-1998,1998,Georgia,GA,7,republican,85982,155275
GA-8-1998,1998,Georgia,GA,8,republican,87993,141072
GA-9-1998,1998,Georgia,GA,9,republican,122713,122713
GA-10-1998,1998,Georgia,GA,10,republican,88527,148531
GA-11-1998,1998,Georgia,GA,11,republican,120909,174419
HI-1-1998,1998,Hawaii,HI,1,democrat,116693,189571
HI-2-1998,1998,Hawaii,HI,2,democrat,144254,207871
ID-1-1998,1998,Idaho,ID,1,republican,113231,204884
ID-2-1998,1998,Idaho,ID,2,republican,91337,173945
IL-1-1998,1998,Illinois,IL,1,democrat,151890,174365
IL-2-1998,1998,Illinois,IL,2,democrat,148985,166668
IL-3-1998,1998,Illinois,IL,3,democrat,115887,159899
IL-4-1998,1998,Illinois,IL,4,democrat,54244,66356
IL-5-1998,1998,Illinois,IL,5,democrat,95738,129425
IL-6-1998,1998,Illinois,IL,6,republican,111603,165708
IL-7-1998,1998,Illinois,IL,7,democrat,130984,140968
IL-8-1998,1998,Illinois,IL,8,republican,104242,151856
IL-9-1998,1998,Illinois,IL,9,democrat,107878,144610
IL-10-1998,1998,Illinois,IL,10,republican,138429,138429
IL-11-1998,1998,Illinois,IL,11,republican,100597,171055
IL-12-1998,1998,Illinois,IL,12,democrat,99605,165014
IL-13-1998,1998,Illinois,IL,13,republican,121889,199767
IL-14-1998,1998,Illinois,IL,14,republican,117304,168148
IL-15-1998,1998,Illinois,IL,15,republican,104255,169309
IL-16-1998,1998,Illinois,IL,16,republican,143686,143686
IL-17-1998,1998,Illinois,IL,17,democrat,100128,194200
IL-18-1998,1998,Illinois,IL,18,republican,158175,158177
IL-19-1998,1998,Illinois,IL,19,democrat,122430,210044
IL-20-1998,1998,Illinois,IL,20,republican,121103,197578
IN-1-1998,1998,Indiana,IN,1,democrat,92634,127754
IN-2-1998,1998,Indiana,IN,2,republican,99608,164296
IN-3-1998,1998,Indiana,IN,3,democrat,84625,145666
IN-4-1998,1998,Indiana,IN,4,republican,93671,147957
IN-5-1998,1998,Indiana,IN,5,republican,101567,162388
IN-6-1998,1998,Indiana,IN,6,republican,135250,187827
IN-7-1998,1998,Indiana,IN,7,republican,109712,159314
IN-8-1998,1998,Indiana,IN,8,republican,92785,178057
IN-9-1998,1998,Indiana,IN,9,democrat,92973,183176
IN-10-1998,1998,Indiana,IN,10,democrat,69682,119436
IA-1-1998,1998,Iowa,IA,1,republican,106419,188208
IA-2-1998,1998,Iowa,IA,2,republican,104613,189574
IA-3-1998,1998,Iowa,IA,3,democrat,107947,189752
IA-4-1998,1998,Iowa,IA,4,republican,129942,199396
IA-5-1998,1998,Iowa,IA,5,republican,132730,133771
KS-1-1998,1998,Kansas,KS,1,republican,152775,189393
KS-2-1998,1998,Kansas,KS,2,republican,108527,178048
KS-3-1998,1998,Kansas,KS,3,democrat,103376,197314
KS-4-1998,1998,Kansas,KS,4,republican,94785,162693
KY-1-1998,1998,Kentucky,KY,1,republican,95308,172710
KY-2-1998,1998,Kentucky,KY,2,republican,113285,177966
KY-3-1998,1998,Kentucky,KY,3,republican,100690,195436
KY-4-1998,1998,Kentucky,KY,4,democrat,93485,175032
KY-5-1998,1998,Kentucky,KY,5,republican,142215,181800
KY-6-1998,1998,Kentucky,KY,6,republican,104046,195918
LA-1-1998,1998,Louisiana,LA,1,republican,1,1
LA-2-1998,1998,Louisiana,LA,2,democrat,102247,118949
LA-3-1998,1998,Louisiana,LA,3,republican,1,1
LA-4-1998,1998,Louisiana,LA,4,republican,1,1
LA-5-1998,1998,Louisiana,LA,5,republican,1,1
LA-6-1998,1998,Louisiana,LA,6,republican,97044,191245
LA-7-1998,1998,Louisiana,LA,7,democrat,1,1
ME-1-1998,1998,Maine,ME,1,democrat,134335,222677
ME-2-1998,1998,Maine,ME,2,democrat,146202,191876
MD-1-1998,1998,Maryland,MD,1,republican,135771,196221
MD-2-1998,1998,Maryland,MD,2,republican,125162,199446
MD-3-1998,1998,Maryland,MD,3,democrat,137501,177168
MD-4-1998,1998,Maryland,MD,4,democrat,129139,150657
MD-5-1998,1998,Maryland,MD,5,democrat,126792,193968
MD-6-1998,1998,Maryland,MD,6,republican,127802,201530
MD-7-1998,1998,Maryland,MD,7,democrat,112699,131442
MD-8-1998,1998,Maryland,MD,8,republican,133145,220642
MA-1-1998,1998,Massachusetts,MA,1,democrat,121863,169976
MA-2-1998,1998,Massachusetts,MA,2,democrat,130550,131933
MA-3-1998,1998,Massachusetts,MA,3,democrat,108613,190878
MA-4-1998,1998,Massachusetts,MA,4,democrat,148340,150720
MA-5-1998,1998,Massachusetts,MA,5,democrat,127418,180230
MA-6-1998,1998,Massachusetts,MA,6,democrat,117132,214706
MA-7-1998,1998,Massachusetts,MA,7,democrat,137178,194305
MA-8-1998,1998,Massachusetts,MA,8,democrat,99603,121887
MA-9-1998,1998,Massachusetts,MA,9,democrat,150667,151555
MA-10-1998,1998,Massachusetts,MA,10,democrat,164917,235563
MI-1-1998,1998,Michigan,MI,1,democrat,130129,221796
MI-2-1998,1998,Michigan,MI,2,republican,146854,213622
MI-3-1998,1998,Michigan,MI,3,republican,146364,200251
MI-4-1998,1998,Michigan,MI,4,republican,155343,170109
MI-5-1998,1998,Michigan,MI,5,democrat,135254,189971
MI-6-1998,1998,Michigan,MI,6,republican,113292,161627
MI-7-1998,1998,Michigan,MI,7,republican,104656,182127
MI-8-1998,1998,Michigan,MI,8,democrat,125169,218040
MI-9-1998,1998,Michigan,MI,9,democrat,105457,188525
MI-10-1998,1998,Michigan,MI,10,democrat,108770,207524
MI-11-1998,1998,Michigan,MI,11,republican,144264,225804
MI-12-1998,1998,Michigan,MI,12,democrat,105824,189428
MI-13-1998,1998,Michigan,MI,13,democrat,99935,171887
MI-14-1998,1998,Michigan,MI,14,democrat,126321,145305
MI-15-1998,1998,Michigan,MI,15,democrat,108582,124860
MI-16-1998,1998,Michigan,MI,16,democrat,116145,174357
MN-1-1998,1998,Minnesota,MN,1,republican,131233,239903
MN-2-1998,1998,Minnesota,MN,2,democratic-farmer-labor,148933,261127
MN-3-1998,1998,Minnesota,MN,3,republican,203731,283309
MN-4-1998,1998,Minnesota,MN,4,democratic-farmer-labor,128726,239746
MN-5-1998,1998,Minnesota,MN,5,democratic-farmer-labor,145535,217612
MN-6-1998,1998,Minnesota,MN,6,democratic-farmer-labor,148728,297701
MN-7-1998,1998,Minnesota,MN,7,democratic-farmer-labor,169907,236942
MN-8-1998,1998,Minnesota,MN,8,democratic-farmer-labor,173734,263263
MS-1-1998,1998,Mississippi,MS,1,republican,66738,99333
MS-2-1998,1998,Mississippi,MS,2,democrat,80284,112817
MS-3-1998,1998,Mississippi,MS,3,republican,84785,100250
MS-4-1998,1998,Mississippi,MS,4,democrat,73252,137199
MS-5-1998,1998,Mississippi,MS,5,democrat,78661,101095
MO-1-1998,1998,Missouri,MO,1,democrat,90840,125051
MO-2-1998,1998,Missouri,MO,2,republican,142313,203259
MO-3-1998,1998,Missouri,MO,3,democrat,98287,176099
MO-4-1998,1998,Missouri,MO,4,democrat,133173,187616
MO-5-1998,1998,Missouri,MO,5,democrat,101313,153685
MO-6-1998,1998,Missouri,MO,6,democrat,136774,192777
MO-7-1998,1998,Missouri,MO,7,republican,129746,178801
MO-8-1998,1998,Missouri,MO,8,republican,104271,166524
MO-9-1998,1998,Missouri,MO,9,republican,117196,188305
NE-1-1998,1998,Nebraska,NE,1,republican,136058,185227
NE-2-1998,1998,Nebraska,NE,2,republican,106782,163003
NE-3-1998,1998,Nebraska,NE,3,republican,149896,177729
NV-1-1998,1998,Nevada,NV,1,democrat,79315,161082
NV-2-1998,1998,Nevada,NV,2,republican,201623,248763
NH-1-1998,1998,New Hampshire,NH,1,republican,104430,156213
NH-2-1998,1998,New Hampshire,NH,2,republican,85740,161295
NJ-1-1998,1998,New Jersey,NJ,1,democrat,90279,123342
NJ-2-1998,1998,New Jersey,NJ,2,republican,93248,141514
NJ-3-1998,1998,New Jersey,NJ,3,republican,97508,157239
NJ-4-1998,1998,New Jersey,NJ,4,republican,92991,149577
NJ-5-1998,1998,New Jersey,NJ,5,republican,106304,166818
NJ-6-1998,1998,New Jersey,NJ,6,democrat,78102,137012
NJ-7-1998,1998,New Jersey,NJ,7,republican,77751,148042
NJ-8-1998,1998,New Jersey,NJ,8,democrat,81068,130588
NJ-9-1998,1998,New Jersey,NJ,9,democrat,91330,141459
NJ-10-1998,1998,New Jersey,NJ,10,democrat,82244,98494
NJ-11-1998,1998,New Jersey,NJ,11,republican,100910,148971
NJ-12-1998,1998,New Jersey,NJ,12,democrat,92528,184610
NJ-13-1998,1998,New Jersey,NJ,13,democrat,70308,87823
NM-1-1998,1998,New Mexico,NM,1,republican,86784,179168
NM-2-1998,1998,New Mexico,NM,2,republican,85077,146873
NM-3-1998,1998,New Mexico,NM,3,democrat,91248,171649
NY-1-1998,1998,New York,NY,1,republican,75643,175332
NY-2-1998,1998,New York,NY,2,republican,71760,146722
NY-3-1998,1998,New York,NY,3,republican,95709,203992
NY-4-1998,1998,New York,NY,4,democrat,86692,186604
NY-5-1998,1998,New York,NY,5,democrat,92189,173247
NY-6-1998,1998,New York,NY,6,democrat,73235,115030
NY-7-1998,1998,New York,NY,7,democrat,50924,102885
NY-8-1998,1998,New York,NY,8,democrat,108408,158177
NY-9-1998,1998,New York,NY,9,democrat,67274,135099
NY-10-1998,1998,New York,NY,10,democrat,81368,119747
NY-11-1998,1998,New York,NY,11,democrat,73674,106892
NY-12-1998,1998,New York,NY,12,democrat,53269,81722
NY-13-1998,1998,New York,NY,13,republican,60550,137487
NY-14-1998,1998,New York,NY,14,democrat,104351,164799
NY-15-1998,1998,New York,NY,15,democrat,88271,118109
NY-16-1998,1998,New York,NY,16,democrat,65957,90267
NY-17-1998,1998,New York,NY,17,democrat,79257,114683
NY-18-1998,1998,New York,NY,18,democrat,91623,166046
NY-19-1998,1998,New York,NY,19,republican,88341,188022
NY-20-1998,1998,New York,NY,20,republican,98546,190925
NY-21-1998,1998,New York,NY,21,democrat,123638,218753
NY-22-1998,1998,New York,NY,22,republican,87786,214475
NY-23-1998,1998,New York,NY,23,republican,111242,183097
NY-24-1998,1998,New York,NY,24,republican,101689,170023
NY-25-1998,1998,New York,NY,25,republican,102219,189887
NY-26-1998,1998,New York,NY,26,democrat,99249,188835
NY-27-1998,1998,New York,NY,27,republican,86106,206152
NY-28-1998,1998,New York,NY,28,democrat,118856,193136
NY-29-1998,1998,New York,NY,29,democrat,87805,184070
NY-30-1998,1998,New York,NY,30,republican,91350,188034
NY-31-1998,1998,New York,NY,31,republican,95638,176573
NC-1-1998,1998,North Carolina,NC,1,democrat,85125,136747
NC-2-1998,1998,North Carolina,NC,2,democrat,100550,175194
NC-3-1998,1998,North Carolina,NC,3,republican,83529,134912
NC-4-1998,1998,North Carolina,NC,4,democrat,129157,224910
NC-5-1998,1998,North Carolina,NC,5,republican,119103,176291
NC-6-1998,1998,North Carolina,NC,6,republican,112740,127194
NC-7-1998,1998,North Carolina,NC,7,democrat,124366,136290
NC-8-1998,1998,North Carolina,NC,8,republican,67505,133124
